1745935858.9663048,40764785
1745935861.0945766,64276466
1745935863.2148433,59806615
1745935865.3245459,48869618
1745935867.4476295,51820021
1745935869.5656288,65635661
1745935871.6835773,58776313
1745935873.800295,52413303
1745935875.9199533,64435221
1745935878.0489275,55824960
1745935880.1693687,58338927
1745935882.2745435,59649304
1745935884.3970852,64501336
1745935886.5204656,53940050
1745935888.6522155,51601330
1745935890.7710857,51011042
1745935892.8944933,53258298
1745935895.013779,53094825
1745935897.1355119,51503540
1745935899.258163,51080258
1745935901.3813949,51228860
1745935903.5213125,52649422
1745935905.6340833,50570413
1745935907.754906,54571293
1745935909.8775172,51143948
1745935911.997682,52706366
1745935914.1177394,50447288
1745935916.24056,50026496
1745935918.3572729,49891358
1745935920.4816153,49875649
1745935922.612991,49819440
1745935924.7265463,50016865
1745935926.8488123,52157278
1745935928.9702315,50599999
1745935931.0912046,51243378
1745935933.211779,51369993
1745935935.3353872,49857960
1745935937.4574661,49770598
1745935939.5754766,51556026
1745935941.696008,50004704
1745935943.8098383,50516916
1745935945.9176407,49664129
1745935948.049707,51560655
1745935950.1528158,49965261
1745935952.271619,50011196
1745935954.3928401,51680625
1745935956.5177004,50628505
1745935958.619394,50720856
1745935960.7391698,50261261
1745935962.8604662,50519849
1745935964.9770358,49640776
1745935967.09475,49717027
1745935969.2149794,51492153
1745935971.3371143,49409775
1745935973.4586642,49881657
1745935975.5815208,51306965
1745935977.7041826,50243863
1745935979.8241134,50532456
1745935981.9449801,49875058
1745935984.073931,49739678
1745935986.1957018,50223296
1745935988.3173225,50200003
1745935990.428188,50171575
1745935992.5506115,50320756
1745935994.6693382,50195715
1745935996.7897296,49977298
1745935998.9082003,49875448
1745936001.0289872,49605450
1745936003.1489232,49973272
1745936005.269011,49723440
1745936007.3888023,49648501
1745936009.5047114,49724883
1745936011.6344793,50044868
1745936013.7536857,50243439
1745936015.869995,49902172
1745936017.973074,50704311
1745936020.092067,50426821
1745936022.2126646,50223367
1745936024.3416274,50416597
1745936026.4770873,49865257
1745936028.6046684,49999651
1745936030.7125664,50569906
1745936032.8233006,50276763
1745936034.945292,50640795
1745936037.072367,51587592
1745936039.1915524,50986803
1745936041.312732,50590025
1745936043.4322116,50116023
1745936045.5497522,50598719
1745936047.670931,49661387
1745936049.7917914,50356346
1745936051.8949769,50255851
1745936054.0146573,49939775
1745936056.1355724,50672376
1745936058.2368326,54513086
1745936060.3589923,59643381
1745936062.489475,50104239
1745936064.6098392,50603236
1745936066.7296588,50786182
1745936068.849265,49898249
1745936070.970282,49628239
1745936073.092153,49934471
1745936075.2126174,50489600
1745936077.3304002,50318303
1745936079.454348,50508756
1745936081.5753505,50096627
1745936083.6903148,50249089
1745936085.8113348,50173505
1745936087.9300354,50245504
1745936090.0586696,50607779
1745936092.1796076,50906057
1745936094.3020515,50700398
1745936096.421018,51314079
1745936098.541607,51687638
1745936100.6618903,50412188
1745936102.782637,49688788
1745936104.9021955,49823547
1745936107.0223806,49563473
1745936109.1456177,49849827
1745936111.2663736,50021019
1745936113.372089,50499493
1745936115.480895,49513283
1745936117.6030307,50744051
1745936119.7206788,50161848
1745936121.840523,49951006
1745936123.9597285,49777538
1745936126.103796,49992927
1745936128.2285113,49719287
