1745945764.2274704,41088642
1745945766.338541,60902675
1745945768.463673,66206539
1745945770.5817475,45604751
1745945772.6938894,60191647
1745945774.7897098,67740855
1745945776.905216,56306832
1745945779.010378,49424054
1745945781.129699,58787781
1745945783.246519,52383319
1745945785.3653965,59982146
1745945787.4832315,56653899
1745945789.602966,59974458
1745945791.7215905,53275514
1745945793.825814,52303496
1745945795.9406896,50320383
1745945798.0585444,50992862
1745945800.1729116,52620168
1745945802.2730474,51502952
1745945804.390666,51367779
1745945806.5079465,50238829
1745945808.6244702,51671567
1745945810.7441998,52843806
1745945812.841682,51683660
1745945814.9573052,51132010
1745945817.0528686,57118884
1745945819.169649,56811474
1745945821.288385,60762751
1745945823.4055717,57287912
1745945825.5211916,50930297
1745945827.635859,50421847
1745945829.7540336,51953292
1745945831.871975,50818666
1745945833.9895601,51451038
1745945836.1061153,52353869
1745945838.2075188,51421270
1745945840.3223999,56005757
1745945842.4295726,60486281
1745945844.5402908,71566182
1745945846.658594,61282764
1745945848.7798724,50709137
1745945850.8985078,51040636
1745945853.0226092,63066635
1745945855.1390133,65182538
1745945857.253964,61479285
1745945859.3749068,52382221
1745945861.4893138,62270294
1745945863.6051831,65776924
1745945865.719597,50575857
1745945867.833551,50247071
1745945869.9492795,50449867
1745945872.0706778,50332024
1745945874.1861408,59666314
1745945876.2982612,53046118
1745945878.4198663,52357469
1745945880.5335999,58122235
1745945882.6326528,61998807
1745945884.7309427,53908778
1745945886.8472695,63992795
1745945888.9667513,52264103
1745945891.0646749,53489723
1745945893.1818929,51349052
1745945895.2956986,55915765
1745945897.4146216,62282826
1745945899.5268173,56289356
1745945901.6283815,56337987
1745945903.7439675,58182692
1745945905.8619785,51865467
1745945907.9809482,56136162
1745945910.0951395,60394302
1745945912.2099063,65966163
1745945914.325447,55757276
1745945916.4489553,57753455
1745945918.5718174,55232394
1745945920.6857743,56751292
1745945922.7973344,64459744
1745945924.914941,60519712
1745945927.0387697,51460514
1745945929.1577203,58587698
1745945931.2762399,64007743
1745945933.3928154,56392194
1745945935.5123641,51180969
1745945937.6289816,63714169
1745945939.741726,57395503
1745945941.860366,52017995
1745945943.9780676,63526646
1745945946.0937388,65327010
1745945948.2081304,55177029
1745945950.3265214,55570188
1745945952.4489717,62737351
1745945954.5684648,63563734
1745945956.6836195,56844591
1745945958.7993941,57338560
1745945960.9191823,51547970
1745945963.0400224,58376471
1745945965.156126,54372641
1745945967.2722888,53956786
1745945969.3867025,53305698
1745945971.5001152,64077609
1745945973.6162202,64496954
1745945975.7350354,62761514
1745945977.8556976,50881680
1745945979.9648783,54050766
1745945982.0855832,51257978
1745945984.2080064,50516919
1745945986.3271515,59642231
1745945988.450208,49801625
1745945990.551027,53460650
1745945992.6678054,63271470
1745945994.7833579,66344880
1745945996.8972197,66635227
1745945999.0100424,64077710
1745946001.125603,54356260
1745946003.2418509,56413157
1745946005.357429,53404944
1745946007.4796453,65466026
1745946009.5999756,50814013
1745946011.7197971,50475732
1745946013.8396215,57484445
1745946015.9583726,50662491
1745946018.0736809,64261136
1745946020.1967866,60145321
1745946022.3154597,56352665
1745946024.4402916,58332392
1745946026.5577736,63795497
1745946028.6728559,52756515
1745946030.790487,53397156
1745946032.8917336,55485315
1745946035.0058517,59546712
1745946037.1203036,52951489
1745946039.2391527,52774444
1745946041.3577912,51349311
1745946043.4785006,52900868
1745946045.6001277,55603680
1745946047.7179327,50512837
1745946049.834036,53031310
1745946051.9520965,50595327
1745946054.0709302,51380427
1745946056.196415,52476981
1745946058.3088453,53931894
1745946060.4239883,60905586
1745946062.5397422,64011213
1745946064.658421,57155088
1745946066.768455,58881096
1745946068.884656,49294339
1745946071.0122094,66089074
1745946073.1325552,66960581
1745946075.2505643,48360125
1745946077.3667448,61370158
1745946079.4853716,56626125
1745946081.5887597,53666245
1745946083.6963713,52328338
1745946085.812501,61461634
1745946087.9299397,56183616
1745946090.0331194,59256768
1745946092.1475184,61930759
1745946094.264742,57873509
1745946096.3836842,55657667
1745946098.501114,52569912
1745946100.615956,53880411
1745946102.7327657,51398828
1745946104.8450832,51802209
1745946106.961541,53109185
1745946109.0780902,52779460
1745946111.2050164,53353342
1745946113.3220026,50273658
1745946115.4522946,52157617
1745946117.5675209,57846607
1745946119.6834462,56183828
1745946121.799253,57053246
1745946123.9186826,57850356
1745946126.0390408,53217826
1745946128.1565154,50313020
1745946130.271946,57759673
1745946132.3887618,52910426
1745946134.4940531,59416638
1745946136.6151311,52538582
1745946138.7313607,57948819
1745946140.8513901,56729477
1745946142.967511,52685650
1745946145.0722287,64181689
1745946147.1930573,62614008
1745946149.295625,63244179
1745946151.4103265,65621682
1745946153.51858,55671501
1745946155.6362915,50691725
1745946157.7551022,56407258
1745946159.8733058,60834128
1745946161.9971979,54146311
1745946164.112485,65230970
1745946166.2273414,55153969
1745946168.346194,52884575
1745946170.4657688,57261390
1745946172.5830617,50814698
1745946174.6997042,58414752
1745946176.8134933,60411148
1745946178.9294832,57047862
1745946181.047659,54870221
1745946183.1638083,50201978
1745946185.2802105,54166261
1745946187.3967204,50832093
1745946189.4920661,64096151
1745946191.6095288,52833808
1745946193.7240398,51300488
1745946195.841494,56158769
1745946197.9576857,55692359
1745946200.071172,58781120
1745946202.1893637,62122151
1745946204.3008368,62277763
1745946206.4158378,58706448
1745946208.5304966,55163804
1745946210.6446018,55876388
1745946212.7602901,62104763
1745946214.8769915,52193723
1745946216.9981275,52695844
1745946219.1176462,51593339
1745946221.2331595,63820913
1745946223.3479075,59394874
1745946225.4687538,51125626
1745946227.581955,54547772
1745946229.6922104,58046559
1745946231.8081808,54014560
1745946233.9253013,61732318
1745946236.0382407,59028322
1745946238.1564255,59926215
1745946240.271729,60075487
1745946242.3751485,53713862
1745946244.4899979,53555276
1745946246.6037056,61650638
1745946248.7182512,61345562
1745946250.830706,54813249
1745946252.9514315,55758796
1745946255.0661306,55400361
1745946257.1891778,60478670
1745946259.3018818,59040126
1745946261.4200459,56493290
1745946263.5370884,50361809
1745946265.6472964,55951982
1745946267.7462084,57987568
1745946269.8639176,52189796
1745946271.9797533,52597982
1745946274.0941205,54339987
1745946276.2122319,55631470
1745946278.326743,50860340
1745946280.4488077,53285285
1745946282.5656495,55135288
1745946284.6772377,57866424
1745946286.7910845,56457634
1745946288.9047012,56843540
1745946291.020464,61687428
1745946293.135693,51134546
1745946295.2526603,50818500
1745946297.3630981,57927587
1745946299.4800115,56378213
1745946301.5960586,52739319
1745946303.711492,53121831
1745946305.8092306,59240809
1745946307.9200191,59699428
1745946310.03401,59649147
1745946312.150521,58085896
1745946314.2641685,50983970
1745946316.3579893,54358189
1745946318.4770048,51656101
1745946320.5789192,51030957
1745946322.691566,50909580
1745946324.78708,51417154
1745946326.9026353,50760931
1745946329.0202818,50125716
1745946331.1208303,50468413
1745946333.2356746,49788289
1745946335.3515623,50933802
1745946337.4768674,54615045
1745946339.592674,57304329
1745946341.7058086,61083091
1745946343.8209302,58381671
1745946345.9348078,51930468
1745946348.0507557,52598702
1745946350.1678872,55705794
1745946352.2845473,60783926
1745946354.4022744,57554133
1745946356.5195208,50327615
1745946358.6315706,55494952
1745946360.7457154,54114291
1745946362.8610654,59692859
1745946364.9755392,55795358
1745946367.092843,57098301
1745946369.2086825,59669567
1745946371.3221836,61169326
1745946373.4459476,64888880
1745946375.5649955,48523673
1745946377.6813395,59730891
1745946379.788549,67174161
1745946381.9066768,55936551
1745946384.0222526,53400771
1745946386.137762,67728507
1745946388.253331,61142786
1745946390.368851,51213579
1745946392.4818826,64175972
1745946394.5964775,56542252
1745946396.7136793,58611149
1745946398.8279667,56652121
1745946400.9463747,60029742
1745946403.0653136,56850843
1745946405.1840732,51973078
1745946407.3013484,51781507
1745946409.4177375,52230593
1745946411.5254092,51342296
1745946413.640331,62924593
1745946415.7584896,56113218
1745946417.8773608,50678849
1745946419.9963765,50779382
1745946422.112381,50772086
1745946424.2287173,51089170
1745946426.346287,50551347
1745946428.4483836,52774787
1745946430.5618706,61586279
1745946432.67966,56074386
1745946434.7935476,50333358
1745946436.9105587,50406946
1745946439.035541,52464887
1745946441.1495345,57077495
1745946443.260835,60372055
1745946445.3780508,51839800
1745946447.468616,54265811
1745946449.5966456,56324637
1745946451.7136033,51492078
1745946453.8260374,51201549
1745946455.9389145,52110249
1745946458.0395105,51480542
1745946460.156635,50313822
1745946462.2718992,58340914
1745946464.383271,51301877
1745946466.4974077,60241007
1745946468.6147532,55961028
1745946470.7365196,50535802
1745946472.8377676,50823293
1745946474.955554,51707124
1745946477.0720906,54937922
1745946479.1923878,57029492
1745946481.3125155,50654537
1745946483.434595,54918776
1745946485.5572865,50590487
1745946487.673169,50132214
1745946489.789431,52823336
1745946491.9001932,60405577
1745946494.020256,56628929
1745946496.1363454,50563985
1745946498.2532892,63413344
1745946500.3689308,53187001
1745946502.484287,51575507
1745946504.5899389,49735131
1745946506.7073557,53748788
1745946508.8213985,61943249
1745946510.932267,57375485
1745946513.048012,52000253
1745946515.165434,51173618
1745946517.2783525,52115891
1745946519.3956168,66553743
1745946521.5112574,65958163
1745946523.6264827,61295576
1745946525.7445507,50432846
1745946527.859951,61132019
1745946529.9785426,50541783
1745946532.0976944,53545706
1745946534.2155533,50247594
1745946536.332998,55118894
1745946538.4504962,51224046
1745946540.5688071,59671011
1745946542.686776,51890722
1745946544.8003733,59256724
1745946546.9134178,66354978
1745946549.0331798,62207766
1745946551.146826,58150435
1745946553.2629387,64390738
1745946555.380554,61390959
1745946557.4996235,51155930
1745946559.5986478,64702738
1745946561.7192628,58163719
1745946563.8376782,63588835
1745946565.9473999,53357015
1745946568.0443459,54812067
1745946570.153678,56913907
1745946572.2691524,56834314
1745946574.3853486,56089715
1745946576.5028086,56627419
1745946578.61917,64278558
1745946580.7337563,64397633
1745946582.8476758,66446467
1745946584.9603603,59235279
1745946587.0768888,61945417
1745946589.200567,61392546
1745946591.3186574,52024481
1745946593.4400287,50532715
1745946595.563541,60936092
1745946597.68301,54749266
1745946599.802205,50208775
1745946601.9029658,57094052
1745946604.021846,59017289
1745946606.1378014,57489641
1745946608.2544618,52374635
1745946610.3717794,50151654
1745946612.4904938,50093631
1745946614.6099427,59037860
1745946616.7040756,55951024
1745946618.8185008,63527282
1745946620.9378316,57378482
1745946623.0559053,54487947
1745946625.1750813,63098274
1745946627.2932541,59924566
1745946629.4091625,50271387
1745946631.523653,53809566
1745946633.6361203,56851426
1745946635.7532,53895011
1745946637.8686488,51353359
1745946639.9927657,58419688
1745946642.106306,57800059
1745946644.2247832,55961286
1745946646.3379323,52029020
1745946648.4580052,65007291
1745946650.5774279,59404302
1745946652.6937783,53470823
1745946654.8085856,51046577
1745946656.9286025,50300003
1745946659.0475154,51790032
1745946661.1593685,51459256
1745946663.2788553,51551908
1745946665.3976219,53755609
1745946667.516704,52522842
1745946669.630775,55336437
1745946671.749302,56230354
1745946673.8683398,56546875
1745946675.9918058,50637291
1745946678.1106305,50209480
1745946680.2270803,58193733
1745946682.3454564,50719748
1745946684.4659617,50804609
1745946686.5809226,61552901
1745946688.6986575,50086162
1745946690.8171709,56465306
1745946692.9368436,70574465
1745946695.0576057,54051239
1745946697.1839216,50089768
1745946699.3002245,69089578
1745946701.4196327,61066958
1745946703.5398047,50971863
1745946705.6557186,62809710
1745946707.7781641,56327948
1745946709.899308,57657355
1745946712.0211453,56554434
1745946714.139031,60680057
1745946716.261549,52911138
1745946718.379426,52119323
1745946720.4998462,51333858
1745946722.5977046,56499608
1745946724.7169693,57185645
1745946726.8339424,51232025
1745946728.9538376,52350566
1745946731.0704916,50862910
1745946733.1997786,53031200
1745946735.3047812,51551712
1745946737.425404,51903444
1745946739.5531638,50620212
1745946741.6713471,51543609
1745946743.791908,52720423
1745946745.9127767,50366201
1745946748.0266855,54974866
1745946750.1434987,51181716
1745946752.2647073,50924385
1745946754.3832288,51395097
1745946756.501061,62406252
1745946758.6158738,52138482
1745946760.7368555,54934820
1745946762.854571,52361113
1745946764.973292,51547789
1745946767.090822,55238879
1745946769.2108142,50450722
1745946771.330011,51306193
1745946773.4579465,50794483
1745946775.578521,53334598
1745946777.6997707,54198966
1745946779.8178196,55264929
1745946781.9339805,51784663
1745946784.048166,56110383
1745946786.1705787,52667288
1745946788.2886136,51650200
1745946790.405595,55282370
1745946792.5235388,51626448
1745946794.6267402,50692499
1745946796.728438,50427187
1745946798.8444421,52533028
1745946800.9640734,63644624
1745946803.0805101,55450222
1745946805.203189,57556706
1745946807.3217993,56556798
1745946809.4438848,50051337
1745946811.5621927,50714741
1745946813.664042,59471079
1745946815.7825325,51931713
1745946817.8993187,59034988
1745946820.0189226,53583222
1745946822.1348994,52691008
1745946824.2483685,52377590
1745946826.365266,52838766
1745946828.482647,52720465
